Chromosome Length: 5
Population Size: 100
Mutation Probability: 0.050000
Crossover Probability: 0.800000
Elitism Rate: 0.050000
Recombination Rate: 0.200000
Additional Parameters:
-crossover_ratio: 0.250000
-gene_mutation_rate: 0.100000
-range_max: 5.120000
-range_min: -5.120000
-relative_mutation_size: 0.050000
-tournament_size: 2.000000


Test size: 100000
Snapshot Period: 1000
Evaluations: 50000


FITNESS STATS:
Evaluations;Average;Standard Deviation;Min;Q1;Median(Q2);Q3;Max
45000;-0.780785;2.438441;-89.013168;-0.000019;-0.000004;-0.000000;-0.000000
46000;-0.779182;2.428504;-80.873787;-0.000019;-0.000004;-0.000000;-0.000000
47000;-0.777869;2.425161;-76.945587;-0.000019;-0.000004;-0.000000;-0.000000
48000;-0.779292;2.431062;-83.344215;-0.000019;-0.000004;-0.000000;-0.000000
49000;-0.777577;2.424511;-76.109138;-0.000019;-0.000004;-0.000000;-0.000000
50000;-0.778185;2.425704;-72.536247;-0.000019;-0.000004;-0.000000;-0.000000
DIVERSITY STATS:
Evaluations;Average;Standard Deviation;Min;Q1;Median(Q2);Q3;Max
0;4325.395020;175.175186;3507.957275;4206.898438;4325.327148;4443.818359;5041.470703
1000;175.460983;88.904823;3.755189;111.420547;164.541992;226.266968;971.791077
2000;42.118980;42.519791;2.110368;13.173118;30.458828;55.309418;606.722229
3000;23.122749;28.180357;1.713885;5.663145;10.347687;32.727924;603.759521
4000;16.984560;22.611160;1.616792;5.307053;6.725985;25.420618;581.924255
5000;15.369380;20.046688;0.000000;5.299102;6.591744;20.886642;529.001160
6000;14.791150;19.079725;0.000000;5.275138;6.561055;18.090675;377.182709
7000;14.126640;18.420059;0.000000;5.068013;6.374817;15.073090;460.680969
8000;13.095350;17.955812;0.000000;4.519244;6.018837;11.020138;362.018097
9000;11.493250;17.550001;0.000000;2.653518;5.311578;8.754560;375.132904
10000;9.614970;17.049532;0.000000;0.294983;3.845690;7.363280;275.969177
11000;7.743230;16.089085;0.000000;0.162450;0.540260;5.987632;248.076614
12000;6.111640;14.912338;0.000000;0.110875;0.323349;4.127349;246.307861
13000;4.787910;13.541366;0.000000;0.086465;0.262536;0.769376;240.247559
14000;3.741900;12.257781;0.000000;0.073561;0.239884;0.539853;234.124695
15000;2.905620;10.874356;0.000000;0.066610;0.225232;0.467812;224.740402
16000;2.285300;9.748962;0.000000;0.060659;0.213970;0.430693;243.951599
17000;1.756560;8.427078;0.000000;0.057747;0.208426;0.406184;195.798721
18000;1.398070;7.522130;0.000000;0.052926;0.201590;0.389538;209.861206
19000;1.114990;6.696888;0.000000;0.051649;0.195651;0.374089;185.904663
20000;0.893010;6.011206;0.000000;0.049124;0.193876;0.362992;237.191284
21000;0.704760;5.231032;0.000000;0.048233;0.191376;0.359449;201.071350
22000;0.562410;4.625575;0.000000;0.048330;0.189936;0.353890;180.552170
23000;0.452240;4.048003;0.000000;0.045355;0.186387;0.349658;236.127365
24000;0.364740;3.504021;0.000000;0.046660;0.185891;0.347879;114.091461
25000;0.288730;3.017009;0.000000;0.044760;0.184742;0.343549;85.154976
26000;0.238500;2.710246;0.000000;0.045573;0.184627;0.342043;78.263870
27000;0.196070;2.386121;0.000000;0.044748;0.182423;0.337640;75.083412
28000;0.164250;2.130866;0.000000;0.045899;0.182586;0.337702;80.699387
29000;0.142760;1.930526;0.000000;0.043873;0.180762;0.337545;80.134598
30000;0.119190;1.665983;0.000000;0.045410;0.183129;0.336122;74.614532
31000;0.103280;1.491936;0.000000;0.043207;0.181628;0.336012;73.220047
32000;0.091520;1.382181;0.000000;0.044153;0.180949;0.335077;84.024422
33000;0.085860;1.311928;0.000000;0.042927;0.181182;0.336292;74.730003
34000;0.078210;1.266248;0.000000;0.043709;0.180748;0.332347;92.320518
35000;0.072990;1.174705;0.000000;0.043966;0.180200;0.333730;81.623497
36000;0.070070;1.128489;0.000000;0.043542;0.179756;0.333921;83.317169
37000;0.067930;1.128422;0.000000;0.042892;0.179945;0.333080;68.896301
38000;0.064800;1.111475;0.000000;0.043995;0.180217;0.333741;68.269936
39000;0.066560;1.151567;0.000000;0.043758;0.180846;0.334091;72.298515
40000;0.061530;1.038869;0.000000;0.043286;0.180514;0.334271;83.053673
41000;0.057070;0.991521;0.000000;0.043289;0.179836;0.333022;72.748886
42000;0.054340;0.945149;0.000000;0.043332;0.180497;0.332251;68.565140
43000;0.054280;0.934467;0.000000;0.043491;0.179602;0.333131;82.036957
44000;0.054120;0.914912;0.000000;0.043518;0.181181;0.335210;59.776463
45000;0.050860;0.810031;0.000000;0.043392;0.180308;0.334261;63.606159
46000;0.050640;0.810711;0.000000;0.043170;0.179618;0.331401;65.481644
47000;0.049390;0.804678;0.000000;0.042948;0.180833;0.331433;62.959469
48000;0.047820;0.762628;0.000000;0.044117;0.179604;0.333263;61.506042
49000;0.046370;0.776557;0.000000;0.042946;0.179095;0.329708;62.048191
50000;0.046170;0.752173;0.000000;0.042968;0.180183;0.332747;64.151413
