Chromosome Length: 5
Population Size: 100
Mutation Probability: 0.150000
Crossover Probability: 0.600000
Elitism Rate: 0.150000
Recombination Rate: 0.000000
Additional Parameters:
-crossover_ratio: 0.250000
-gene_mutation_rate: 0.150000
-range_max: 5.120000
-range_min: -5.120000
-relative_mutation_size: 0.100000
-tournament_size: 2.000000


Test size: 100000
Snapshot Period: 1000
Evaluations: 50000


FITNESS STATS:
Evaluations;Average;Standard Deviation;Min;Q1;Median(Q2);Q3;Max
6000;3.605690;1.861928;0.000000;2.803525;3.933187;5.217691;15.027530
7000;3.609530;1.865113;0.000000;2.803381;3.940783;5.221948;14.648973
8000;3.601260;1.854567;0.000000;2.806486;3.931511;5.199113;14.479906
9000;3.601050;1.862933;0.000000;2.795988;3.924310;5.210292;14.904213
10000;3.600880;1.859297;0.000000;2.799767;3.922694;5.210179;14.454914
11000;3.601430;1.859642;0.000000;2.794188;3.929044;5.210443;15.581071
12000;3.601060;1.859613;0.000000;2.797954;3.923294;5.211357;13.725890
13000;3.609750;1.858122;0.000000;2.807555;3.939965;5.217165;14.245524
14000;3.600210;1.861736;0.000000;2.793614;3.935664;5.208455;14.254013
15000;3.604650;1.858684;0.000000;2.797456;3.935354;5.205763;14.202256
16000;3.608500;1.864482;0.000000;2.808788;3.933714;5.212999;14.037735
17000;3.601150;1.864716;0.000000;2.796455;3.921703;5.205478;16.705767
18000;3.608670;1.872038;0.000000;2.794445;3.927028;5.230053;14.990041
19000;3.605450;1.865384;0.000000;2.797269;3.930273;5.213619;14.027159
20000;3.593210;1.861372;0.000000;2.792933;3.917547;5.199495;16.774473
21000;3.601430;1.857832;0.000000;2.804390;3.932041;5.209229;16.158564
22000;3.609830;1.854908;0.000000;2.812559;3.937283;5.220057;16.362516
23000;3.601840;1.860078;0.000000;2.806198;3.923025;5.211808;15.176888
24000;3.602930;1.862887;0.000000;2.806933;3.924697;5.212839;15.287555
25000;3.604470;1.861266;0.000000;2.796204;3.927277;5.209570;13.896974
26000;3.606300;1.859322;0.000000;2.802784;3.935731;5.219479;14.334714
27000;3.609910;1.855884;0.000000;2.805894;3.941432;5.217866;13.544312
28000;3.606170;1.868243;0.000000;2.796763;3.931465;5.220334;13.919583
29000;3.603500;1.869002;0.000000;2.790641;3.919874;5.224664;15.514095
30000;3.601080;1.859803;0.000000;2.793846;3.922606;5.222687;17.792648
31000;3.603830;1.861771;0.000000;2.799889;3.933032;5.213592;14.525218
32000;3.602430;1.870513;0.000000;2.792696;3.923449;5.212272;15.790848
33000;3.607380;1.858668;0.000000;2.812905;3.930821;5.204918;14.142600
34000;3.601840;1.865825;0.000000;2.797343;3.924886;5.204865;13.835140
35000;3.608980;1.866616;0.000000;2.804815;3.931862;5.221724;15.071981
36000;3.607360;1.865389;0.000000;2.804532;3.927835;5.232401;14.323282
37000;3.612170;1.872236;0.000000;2.802782;3.931106;5.225053;14.035814
38000;3.616660;1.869974;0.000000;2.804296;3.947160;5.227275;14.377829
39000;3.609910;1.863342;0.000000;2.801823;3.942358;5.222585;14.418070
40000;3.616460;1.863498;0.000000;2.808631;3.941411;5.223820;14.622738
41000;3.597830;1.870287;0.000000;2.790272;3.920825;5.210969;14.641780
42000;3.609570;1.855296;0.000000;2.809554;3.940169;5.219789;14.138678
43000;3.598670;1.854349;0.000000;2.798920;3.914047;5.214452;15.599687
44000;3.604020;1.857846;0.000000;2.800949;3.930101;5.211892;13.994504
45000;3.605300;1.865940;0.000000;2.802788;3.926607;5.204908;14.673516
46000;3.604600;1.859507;0.000000;2.806181;3.929875;5.212990;14.362366
47000;3.603300;1.862378;0.000000;2.800228;3.922081;5.215665;14.368229
48000;3.612220;1.862745;0.000000;2.807248;3.941049;5.215435;14.209592
49000;3.602060;1.866490;0.000000;2.795723;3.930553;5.209916;15.665002
50000;3.604380;1.858062;0.000000;2.803282;3.936420;5.209614;13.946308
